pose,videoLanguage,start,end,text,split
ss40feb9d1e93a1dd925951a8ea6fdde5b.pose,ssr,0,2417,𝠃𝤟𝤚񀏡𝣮𝤀񇧫𝤀𝣱,train
ss41051c89950d0ce7c66379b1eb8b6e7a.pose,ssr,0,2160,𝠃𝥊𝤬񎣱𝣱𝣠񅟅𝤢𝣺񅟍𝣓𝣺񉟦𝤰𝤓񉟾𝣂𝤒,train
ss410f2e6ca086fc2f74db86c4a64c15f8.pose,ssr,0,2680,𝠃𝤿𝤯񇀶𝣞𝣿񆇡𝣻𝤤񆄹𝣻𝤒񆄱𝤄𝤗񁲑𝤨𝣞񁲙𝣍𝣣񇀤𝤗𝣽,train
ss411e2bb35be3cf5b91d5cb9c97385970.pose,ssr,0,3200,𝠃𝤧𝤤񆅺𝤆𝣧񎵬𝣥𝣶񊕥𝣵𝤅񆇡𝣿𝣸񆇡𝣶𝤂񆇡𝣭𝤊񀁒𝤉𝤁,train
ss41238f8ba71deee4aff870c7e0cb393f.pose,ssr,0,3160,𝠃𝤪𝤛񆇡𝣶𝣱񁦃𝣴𝤅񂋹𝣢𝣿񈗣𝤛𝤆,train
ss4131267149bf293ed888e08292cd625b.pose,ssr,0,2917,𝠃𝤤𝤫񇀥𝤔𝣼񂋹𝣩𝣰񆇡𝤁𝤠񆇡𝤂𝤄񆇡𝤂𝤒񀧡𝣿𝣢,train
ss413cc0df8063d51e0b36d0bf83ca3c43.pose,ssr,0,3320,𝠀񂽁񆊡񌀅𝠃𝤚𝤣񌀅𝣴𝣵񂽁𝤃𝤓񆉁𝣩𝤘,train
ss41466eff6dc031558919d3afa2ed9dd0.pose,ssr,0,2125,𝠃𝥖𝤕񂇘𝤡𝣸񂇠𝣔𝣹񈠡𝤻𝤁񈠱𝢶𝤃,train
ss4153d71579863d09308ad6b6e938e15f.pose,ssr,0,3084,𝠀񂣱񂣹񈩡񈩵𝠃𝤸𝥇񂣱𝤍𝤗񂣹𝣶𝤳񈩥𝤐𝤯񈩱𝣛𝤝񍘡𝣴𝣴,train
ss4154c2d07a226b3cd4538bad4d5ae70f.pose,ssr,0,3120,𝠃𝤚𝤨񀀡𝤋𝣥񎵡𝤔𝤀񈩣𝣳𝣨,train
ss416e6c889c679a168077f9a8ee10a0d3.pose,ssr,0,3459,𝠃𝤴𝤝񁶋𝣘𝤂񁶃𝣯𝤃񆊡𝣪𝣰񈙧𝤖𝤇,train
ss4177b048d03335c572063169777d68ae.pose,ssr,0,2417,𝠃𝤵𝥒񅰱𝣾𝥃񉌊𝤏𝤨񅰡𝤦𝤟񌏁𝣴𝣵񋵡𝤨𝤕,train
ss418a0f51318a39e0194a54995a5780c7.pose,ssr,0,2459,𝠃𝤱𝤨񀁂𝤜𝤊񀁊𝣛𝤉񈚢𝣷𝣤񈚸𝣿𝣥,train
ss4198825d478b5a5c1de6a7c94feef785.pose,ssr,0,3400,𝠃𝤟𝤝񃃑𝣭𝣰񇠄𝤃𝤄,train
ss41ae0ef6603146be95a9d552218f5125.pose,ssr,0,2750,𝠃𝤱𝥏񌀁𝣴𝣵񌀅𝣴𝣵񋐘𝣣𝤭񃀙𝣣𝤙񋐐𝤝𝤆񃀑𝤒𝣲,train
ss41b15efd5d508827302533bf1229d097.pose,ssr,0,4800,𝠃𝥋𝥝񂱑𝣳𝣲񆅁𝤌𝣲񋎩𝣿𝤄񎣡𝣱𝤶񎴇𝣼𝥐񎲣𝣰𝤸񆙡𝤡𝥏񈙇𝤜𝥄񅪲𝤄𝤸񁳙𝣿𝢯񁹑𝤕𝢻񆞁𝤃𝣓񆖡𝤰𝣎񈟅𝤰𝢽,train
ss41ef7db3967be4ef967a63a04ca43305.pose,ssr,0,3000,𝠃𝤣𝤲񍪡𝣴𝣵񅠓𝤎𝤍񋗢𝣷𝤗,train
ss4208185de14a2004b15d27c59e6d3bdb.pose,ssr,0,3240,𝠀񂈘񂈠񋜽񋜙𝠃𝤲𝤡񂈘𝤛𝣬񂈠𝣚𝤊񋜽𝤍𝤀񋜙𝣷𝤀,train
ss4208cad0dc341a6fdf5d41563365a311.pose,ssr,0,2959,𝠀񅟒񂌚񆿅񅠂񆇡𝠃𝤛𝤭񂌚𝣱𝤍񅠂𝣼𝤍񆇡𝣿𝤢񅟒𝣿𝣞񆿅𝤉𝣶,train
ss42106aecd9ded3b3c0361f6f2da0e0aa.pose,ssr,0,2584,𝠃𝤠𝤖񀠲𝤅𝣺񆅪𝣵𝤁񆉁𝣭𝣷,train
ss422c57406440467962b7f2902626dcaf.pose,ssr,0,2720,𝠃𝥃𝤥񎣡𝣯𝢢񂌁𝤦𝢞񇅅𝤪𝢿񃁑𝤥𝣗񌟡𝣺𝣵񀕁𝤄𝤇񈙁𝤥𝤄,train
ss423395e4a007d60136af189d0b79cf88.pose,ssr,0,3000,𝠃𝥊𝤗񌀂𝣴𝣴񌀈𝣴𝣴񀀓𝤙𝣹񀀛𝣕𝣹񋜁𝤻𝣱񋜑𝣁𝣱,train
ss423ab080018982c3271f274e2b1afeab.pose,ssr,0,3084,𝠃𝤫𝤾񂋸𝤔𝤘񀀚𝤂𝤠񆇡𝤒𝤔񀀉𝣬𝣟񂌁𝣢𝣎񈭁𝣮𝤈,train
ss4258a50936a76a27b278247549f92b4d.pose,ssr,0,3360,𝠃𝤺𝤘񋾡𝣴𝣵񅣹𝣡𝣻񆡁𝤗𝣨񆡁𝤗𝣱񅣱𝤑𝣻񂈁𝤆𝢤񂈉𝣸𝢤񂇱𝤮𝢤񂇹𝣏𝢥񊿩𝤓𝢬񊿱𝣠𝢪,train
ss425ca8d29b9bb9bcf7c55f7b05801b55.pose,ssr,0,3500,𝠃𝤭𝥂񂤡𝤅𝤢񂤩𝣱𝤢񇀡𝤈𝤂񇀱𝣱𝤂񆇡𝣾𝤷񁸑𝤊𝣜񁸙𝣨𝣝񆸁𝤍𝣋񆸁𝣠𝣊,train
ss42603cf6a03fc9e16dfea8183cc7a245.pose,ssr,0,2625,𝠃𝤪𝤳񌀅𝣴𝣵񆉁𝤔𝤕񀏁𝤁𝤙,train
ss42658b3763893e8a513df68a8fe6bbac.pose,ssr,0,3040,𝠃𝤧𝤣񂈚𝣮𝤂񁡒𝤈𝣨񉘁𝤀𝤃񆞅𝣬𝤞񆞁𝣥𝤀񆇡𝣲𝣶,train
ss4266a98c9b71961b34f9aa32da1acdde.pose,ssr,0,3834,𝠃𝤠𝤪񀁚𝣭𝣴񀤒𝤇𝣪񈠣𝤅𝤏񆇡𝣽𝣢,train
ss426d140a24bb0f3615c3899cd225f082.pose,ssr,0,3160,𝠃𝤜𝤬񎣡𝣱𝣡񁲊𝣮𝣳񁲢𝣜𝣷񋏇𝣾𝤔񈙧𝣾𝤄񆙡𝣭𝤒,train
ss428bd8e0fbafe317b4ee3bfbf7f254ac.pose,sgg,0,2667,𝠃𝤦𝤦񂂳𝣦𝤔񉏊𝣳𝣭񃇱𝤍𝣥,train
ss428d6bd96988955174c6d2aee6a9703a.pose,ssr,0,2760,𝠃𝤠𝤣񆄹𝤂𝣪񂌁𝤂𝣲񇅥𝣭𝤁񆇡𝤖𝣪񎲡𝤎𝤊񎵡𝤆𝣹,train
ss428f4390e8456656b7d659f426c33366.pose,ssr,0,3084,𝠀񂌑񂌙񆱵񆱵񃀱񃀹𝠃𝤦𝤱񃀹𝣧𝤢񃀱𝤈𝤘񆱵𝤉𝣽񆱵𝣦𝤌񂌑𝤑𝣚񂌙𝣧𝣨񋸡𝣽𝣛,train
ss42a4898526224494a7a5d69a4a9b8814.pose,ssr,0,4160,𝠃𝥂𝤣񀊒𝤁𝣄񈙂𝣩𝢫񆨡𝤆𝢵񆡁𝣾𝢭񆨡𝣶𝢦񆡁𝣯𝢝񅪧𝣼𝡥񎟁𝣴𝣯񂱑𝤌𝤐񆇡𝤃𝤘񂂲𝤥𝣷񈗨𝤞𝤆,train
ss42a53b4ba86362f5d356be79a67012bc.pose,ssr,0,2680,𝠃𝤶𝤜񃈲𝤛𝣰񆛁𝤐𝤎񃈺𝣗𝣱񆛁𝣣𝤎,train
ss42b162e54261cc7b3200fb40670e91d1.pose,ssr,0,2334,𝠀񂌱񂲉񇈄񆉁𝠃𝤫𝤚񂲉𝣳𝣿񇈄𝤑𝣸񆉁𝣲𝣱񆞁𝣡𝤄񂌱𝣺𝣿,train
ss42b2ace4dd9ac82c64039410c88429f8.pose,ssr,0,2625,𝠃𝤣𝤟񃀑𝣪𝣮񆉁𝤀𝤔񎱁𝣼𝣸񃀙𝤅𝣯,train
ss42be7dc85d4f2e113015e9b0309deac1.pose,ssr,0,2959,𝠃𝤵𝤢񆅡𝤦𝣹񆅩𝣘𝣺񆅹𝣹𝣹񆅱𝤊𝣹񆇡𝤅𝣪񉳉𝤕𝤆񉳑𝣢𝤆,train
ss42ccae5318ca8ef068d1130bf7049dcf.pose,ssr,0,2500,𝠃𝤽𝤕񂇺𝣲𝣺񂇲𝤆𝣷񈙇𝤟𝤁񈙓𝣏𝣾񆇡𝤄𝤊,train
ss42e826977f2f138ce64116323dd063ce.pose,ssr,0,2709,𝠃𝤚𝤫񃄑𝤄𝤑񃄙𝣵𝤜񈙁𝤇𝣡񈙑𝣲𝣭,train
ss42ea9fadafb846e5344b754f40ebb7b7.pose,sgg,0,2760,𝠃𝤘𝥵񌀅𝣴𝣵񆅣𝣾𝤘񆉁𝣤𝤙񂌚𝣻𝥞񅈁𝤅𝥘񆿅𝤀𝤽񆇡𝣿𝥐,train
ss42f16ed5a1fccbc45999d960252874b2.pose,ssr,0,2920,𝠃𝤨𝤠񆙡𝣥𝣵񂌢𝣵𝣬񂌚𝣧𝤁񉶆𝤇𝤄,train
ss432d71030882a7880d98753faa22c739.pose,ssr,0,2880,𝠃𝤶𝤚񃇹𝣖𝤋񃇱𝣲𝤋񆲑𝤊𝣲񈚧𝤌𝣺񆇡𝣬𝣽,train
ss43327cab0719d125b8953114f24046fe.pose,ssr,0,3200,𝠃𝤣𝤥񂇙𝣩𝤂񀙑𝣸𝤊񇀨𝤋𝣱񇀤𝤀𝣦񆇡𝣶𝣾,train
ss433395e9a5a80ec32477d66aa60998d3.pose,ssr,0,2600,𝠃𝤲𝤭񁹑𝤒𝣠񁹙𝣢𝣟񁽱𝤗𝤔񁽹𝣩𝤓񈗥𝤘𝤂񈗵𝣦𝤀񆱥𝤦𝤅񆱥𝣚𝤂,train
ss4334dbe4a84c4888be51ec0b575e5d22.pose,ssr,0,2840,𝠃𝤺𝤞񂌛𝣵𝤋񂌓𝤀𝣻񎴗𝣒𝤕񎴇𝤚𝤆񈟅𝣲𝣮񆉁𝣩𝤀,train
ss436f476935ea0b980868f5a5c0a5f7bd.pose,ssr,0,3320,𝠃𝤟𝤩񅠁𝤈𝤔񇂁𝤉𝣤񇂅𝣼𝣨񇂁𝣭𝣣,train
ss438aec635bf873874bd150036b2b54b4.pose,ssr,0,2709,𝠀񁛡񆳁񊒡񆳅񁞡񍉡𝠃𝤼𝤗񍉡𝣴𝣴񁛡𝤞𝤁񁞡𝤟𝣒񊒡𝤛𝣟񆳁𝤘𝣯񆳅𝤓𝣝,train
ss439a28549989be0d826d9271b5655c32.pose,ssr,0,3080,𝠃𝥂𝤥񀖃𝤉𝣨񀖉𝣊𝤇񀖁𝤲𝤆񀖋𝣧𝣨񈮅𝤰𝣯񈮝𝣊𝣮,train
ss43a3e34843739fee832da3568df5c2a0.pose,ssr,0,2875,𝠃𝤪𝤬񀕲𝤇𝤃񀕺𝣧𝤂񋙎𝤍𝣠񋙖𝣢𝣠񋸡𝣾𝤦,train
ss43b94cbb0a9df6af033da305f14f712b.pose,ssr,0,2542,𝠃𝤳𝤘񅢏𝣾𝢏񇌫𝣿𝢫񆙡𝣰𝢯񎣡𝣱𝡿񌀁𝣵𝣵񀀑𝣾𝣡񆇡𝤘𝣯񈗥𝤥𝣧,train
ss43bcbe7f20f3cbfe059963955d6ea81e.pose,ssr,0,2959,𝠀񁼂񃈩񇆡񆱵񃈡񌀈𝠃𝥓𝥘񁼂𝤝𝤬񃈩𝤓𝥉񃈡𝤜𝤃񇆡𝤛𝤘񌀈𝣴𝣴񆱵𝤹𝤟,train
ss43d9ddce88a133daf2e1e23cc5e2e5b9.pose,ssr,0,3459,𝠃𝤩𝤷񁸘𝤄𝤋񁸠𝣪𝤌񆇡𝤀𝤬񁸑𝤅𝣤񁸙𝣪𝣤񆸁𝤉𝣕񆸁𝣣𝣕,train
ss43d9fffda5b0f726788d61b0b21a3061.pose,ssr,0,2834,𝠃𝤗𝤯񅊑𝣿𝤑񅮑𝣵𝣞񈙁𝣼𝣲,train
ss43db129438ae03ca2ce33ee351733b26.pose,ssr,0,3200,𝠃𝥗𝥖񎣡𝣱𝣍񁲑𝤯𝢷񋢅𝥈𝣄񁲙𝤜𝣋񋣁𝤫𝣞񂋹𝤗𝤲񀨑𝤫𝤸񆇡𝤮𝤯,train
ss43f495a26f773e093674fe6afc7899b9.pose,ssr,0,3680,𝠃𝤘𝤩񂋩𝣷𝣣񂌁𝣵𝤎񈙁𝤈𝤄,train
ss43fa36953ae74700292c48dbbf95941c.pose,ssr,0,2560,𝠃𝤧𝤧񆅡𝤘𝣦񆅩𝤓𝤂񉌎𝣼𝣬񉌎𝣦𝣰񉌞𝣼𝤌񉌞𝣥𝤓,train
ss4400fda0440c8cc22598c3a9d9d89c65.pose,ssr,0,2840,𝠃𝤣𝥃񇅅𝤑𝣪񇅕𝣩𝣨񂤱𝤑𝣊񂤹𝣩𝣊񂤉𝣫𝤡񄶱𝣶𝤦񈗡𝣾𝤔,train
ss44131e339c7207f71923594e5dad15f4.pose,ssr,0,2800,𝠃𝤨𝤟񉏊𝤋𝣮񀾁𝣱𝤉񆰁𝣥𝣭,train
ss441ad1ed0f00362e3cc1f5d42375dedf.pose,ssr,0,3400,𝠃𝤦𝤤񈩣𝣸𝣨񎴏𝣭𝤝񆙡𝣦𝣶񂈛𝤋𝤘񅵑𝣶𝤒,train
ss441cf6a282212c31b3a939a7d0a97db7.pose,ssr,0,2584,𝠃𝤟𝤬񂋫𝣭𝤄񇀡𝤅𝣽񆕁𝤓𝤋񂱱𝣶𝤜񁻁𝣵𝣡,train
ss4422831c459194205b3a417d8ddd5dc5.pose,ssr,0,1750,𝠃𝤱𝤢񀧡𝤄𝤄񍉡𝣴𝣵񆉁𝤛𝤄,train
ss443aa89a89c29104a9d9c0776d614725.pose,ssr,0,3875,𝠃𝤘𝥀񎟁𝣴𝣯񁪳𝤂𝤕񈩣𝣱𝤘񆙡𝣟𝤕,train
ss44467b461ad9b9f7d2c4610dd02f63be.pose,ssr,0,2800,𝠃𝤠𝤰񀖑𝤑𝣝񀖕𝤂𝤒񋅡𝣬𝣹,train
ss4448b38f0f0b645b630361db198ec235.pose,ssr,0,3500,𝠀񃨂񃨊񈗣񈗷񆇡񎣡𝠃𝤰𝤟񎣡𝣱𝣮񃨊𝣞𝣾񃨂𝤕𝣽񈗣𝤏𝤑񈗷𝣰𝤐񆇡𝤃𝤒,train
ss444a47a5dda89a4e8e156dc92d14a5a2.pose,ssr,0,2750,𝠃𝤳𝤡񁹑𝤔𝤁񁹙𝣟𝤂񈟁𝤘𝣫񈟑𝣚𝣫,train
ss4465d617bd6d0e27759313cb9fa9b481.pose,ssr,0,2167,𝠃𝤘𝤳񎟁𝣴𝣯񀁔𝣤𝤒񋎥𝣾𝤞,train
ss4467b79392f76f33a398c305ecbc1b17.pose,ssr,0,2880,𝠀񄵃񆏁񍉡𝠃𝤤𝤝񍉡𝣴𝣴񄵃𝣰𝤇񆌁𝤚𝤅,train
ss447f97f1e7e3a81981e59830664683b1.pose,ssr,0,2960,𝠃𝤸𝤗񀕁𝤝𝣦񌀈𝣴𝣴񋡓𝤘𝤇,train
ss448659769c7be92eff0c00a9fdee328a.pose,ssr,0,3280,𝠃𝤵𝥤񆅁𝤤𝤤񆅉𝣛𝤤񉪅𝤤𝤿񉪝𝣘𝤽񇀥𝤉𝢪񇀡𝣺𝢩񆇡𝤍𝣟񂣁𝣸𝣎񂣉𝣹𝣣,train
ss449cb99b641010961463d72d8460d57f.pose,ssr,0,3459,𝠃𝤴𝤬񂌙𝣤𝣶񂾥𝣻𝤏񆞁𝣙𝤌񆙡𝤧𝣼񈩡𝣼𝣽񂌱𝣶𝣠,train
ss44a9e56a18360b66ee407828f5efda71.pose,ssr,0,3250,𝠃𝥕𝤖񎣡𝣱𝣽񈟓𝢵𝣻񈟇𝥇𝣺񃉨𝤪𝣷񃉰𝣎𝣷,train
ss44b2d904926558bda9e673f34d7d95b9.pose,ssr,0,2560,𝠃𝤮𝤮񆅡𝤚𝤃񆅩𝣟𝤄񎣡𝣱𝣟񉹃𝤝𝤖񉹔𝣙𝤗,train
ss44b6febbe7b421db3fea7dd2f6815413.pose,ssr,0,3834,𝠃𝥘𝤦񄵑𝣎𝣧񈘇𝣠𝤘񆏁𝣃𝤉񄶉𝢵𝣧񄵙𝣯𝣧񄶁𝤈𝣧񆏁𝤹𝤉񆏁𝣾𝤉񄶉𝤩𝣧񈘇𝤝𝤗񄵑𝥂𝣦,train
ss44da84c1b8b269e79bf359ce8755592a.pose,ssr,0,3200,𝠃𝤠𝤢񀁙𝣮𝤄񁫱𝣿𝣶񊪡𝤉𝣫񆙡𝣭𝣷,train
ss44e762215ad4774a1f42b7f304862b50.pose,ssr,0,4800,𝠃𝥍𝦄񋿁𝣮𝣗񁲑𝤢𝣕񋠥𝤾𝣘񌀅𝣴𝤒񃧑𝣯𝤱񆖡𝤏𝤲񇆥𝤐𝥁񃈑𝣹𝥠񇆥𝣹𝥶,train
ss44e8d46f70acfe26375d7bedd9e6f5e1.pose,ssr,0,3084,𝠀񀏑񈢃𝠃𝤩𝤓񀏑𝤚𝣹񈗣𝤆𝤅񈗣𝣵𝤅񈗣𝣤𝤅,train
ss44eb912fece709e34c08de110c9f87b6.pose,ssr,0,2760,𝠃𝤣𝤠񁫺𝣪𝤃񅴒𝣹𝤊񈩨𝤈𝣺񆙡𝣾𝣬,train
ss44f4185f23ab68db1af25db6427e60e3.pose,ssr,0,2459,𝠃𝤳𝤢񅊡𝤛𝤄񅊩𝣗𝤄񈗡𝤞𝣯񈗱𝣞𝣯񋾡𝣴𝣴,train
ss45142137ba3e3b0c280d54a0d1b411df.pose,ssr,0,2542,𝠃𝥲𝤩񂤡𝤫𝤕񎣡𝣱𝤎񇀡𝤸𝣲񇀥𝥎𝣾񇅁𝤦𝣻񇅁𝤥𝣣񇅁𝥛𝣱񇅁𝥡𝣽,train
ss451a8a384db903b274976946ee3f2fde.pose,ssr,0,2720,𝠃𝤲𝤭񆇡𝤂𝣠񂌩𝣛𝤒񂌡𝤟𝤑񃂢𝤏𝣤񃂪𝣧𝣤񈗥𝤞𝣽񈗵𝣡𝤀,train
ss4521c722ef1e907b13bbe04bb030d7fe.pose,ssr,0,3125,𝠃𝤟𝤮񅠁𝣭𝤙񇃡𝣵𝣢񇃥𝤂𝣫񇃡𝤏𝣟,train
ss45227db2660c160538436e7c4d08bcad.pose,ssr,0,2600,𝠃𝥄𝤺񎣱𝣱𝣒񎣱𝣱𝤕񆇡𝤝𝣣񃇥𝤃𝣝񃈁𝤫𝤙񊩁𝤟𝤠,train
ss452283abc20cb34764591c90e91faef1.pose,ssr,0,3840,𝠃𝤜𝤣񂌚𝣱𝤌񅠂𝤀𝤎񈟁𝣶𝣹񆖡𝣷𝣪,train
ss452473f63e4e3ea30ce9323a8d0c7be7.pose,ssr,0,2640,𝠀񄹧񆉁񎟁𝠃𝤮𝤱񎟁𝣴𝣯񄹧𝣼𝤚񆉁𝤘𝤙,train
ss4526cb4fb53fecd5fc78638cdd0633d0.pose,ssr,0,2750,𝠃𝤼𝤘񌞁𝣴𝣵񂋢𝤈𝣡񂋪𝣮𝣡񂌰𝣐𝣢񂌨𝤥𝣠񆇡𝤁𝣔񋎩𝤚𝣶񋎱𝣜𝣸,test
ss4538012c8fd33e2bfb16b46ea11305a2.pose,ssr,0,2292,𝠃𝤦𝤖񎣡𝣱𝣷񆉁𝤐𝤉񅰓𝣽𝣾,train
ss453c780fe7a0d99f9290076c953a7375.pose,ssr,0,2960,𝠀񁸁񈗥񆇡񍉡񌁤𝠃𝤫𝤹񍉡𝣴𝣒񁸁𝣻𝣙񈗥𝤝𝣟񆇡𝤝𝣰񁸂𝣸𝤝񌁤𝣴𝤋񆇡𝤘𝤫,train
ss4565fe6830d3e09b634ef63e2372b8d9.pose,ssr,0,2834,𝠀񂋱񆉁񌀇𝠃𝤭𝤗񌀇𝣴𝣴񂋱𝤙𝣸񆉁𝤗𝣪,train
ss45bae99f84a4815ce9e59a81ba05963c.pose,ssr,0,2417,𝠀񀁃񂈉񈗣񆇡񌏁𝠃𝤹𝥈񂈉𝣹𝤪񀁃𝤈𝤹񆇡𝤈𝤩񌏁𝣴𝣴񈗣𝤪𝤸,train
ss45bc22e0d3eea59f66fc8760824a470d.pose,ssr,0,2920,𝠀񀭡񈗡񆱡񍦁𝠃𝤹𝤗񍦁𝣴𝣴񀭡𝤖𝣞񈗡𝤝𝤂񆱡𝤭𝤆,train
ss45be4ad97c88b85627a022f52c675266.pose,ssr,0,2959,𝠃𝤵𝤢񋿁𝣮𝣵񂌅𝤢𝣼񆉁𝤙𝤗,train
ss45c1a894622fb07dc1b3ac5b2da9d8b0.pose,ssr,0,2760,𝠃𝤲𝤭񂱱𝤕𝤛񂱱𝣦𝤝񁽑𝤖𝣠񁽙𝣦𝣡񈙁𝤖𝣻񈙑𝣦𝣽񆫳𝤪𝤀񆫳𝣛𝤂,train
ss45c48bfcae8dccf17a5c15ce7a1e551b.pose,ssr,0,2667,𝠃𝤝𝤵񂋹𝣯𝣛񅋑𝤅𝣖񆇡𝣿𝣹񇂥𝣽𝤋񆳅𝤑𝤊񆳅𝤑𝤗񆳅𝤑𝤤,train
ss45c530b9b6ff05b82d73f4fdf4c2328d.pose,ssr,0,3000,𝠃𝤢𝤙񂰩𝣪𝣺񂌲𝣴𝣸񋟳𝤉𝤊񆙡𝤈𝣳,train
ss45dfc683edf0e62b0c36400a412e698f.pose,ssr,0,2880,𝠃𝤘𝤘񀕱𝤅𝢵񀕹𝢠𝢷񈚨𝣮𝣘񈚲𝢥𝣚񀕲𝣗𝣵񀕺𝣄𝣳񆇡𝣔𝣨񍘡𝣴𝣵,train
ss45e4646f0f15fcff32b77c4b607a9cdc.pose,ssr,0,3240,𝠃𝤸𝤗񊩁𝤑𝣌񃧑𝤓𝣫񌀈𝣴𝣴񆇡𝤮𝣶,train
ss4618abc4d92bcc0888e8f58dbda379cd.pose,ssr,0,3000,𝠃𝥗𝦋񍈑𝣱𝣵񀤁𝤻𝣨񀤉𝤥𝤃񋐎𝤻𝤊񋐖𝤤𝤥񎱃𝣫𝥤񎱋𝤘𝥤񆅳𝤑𝥫񆅻𝣻𝥫񋓳𝤷𝥪񋓻𝣃𝥬,train
ss4619bdd2646f692b1fec816628ad4ca0.pose,ssr,0,2760,𝠃𝤭𝥔񀕣𝤏𝣧񀕙𝣳𝣂񀕃𝣵𝢹񆊡𝣟𝢷񊒡𝤉𝣌񀽁𝤎𝤢񀽉𝣵𝤢񋣤𝤘𝥁񋣼𝣴𝥁,train
ss4637c346bec4ae2bca8c2019899c9ba5.pose,ssr,0,3000,𝠃𝤵𝥇񂌛𝣧𝤋񂌓𝤀𝤙񈩡𝣽𝤸񈩵𝣗𝤥񂋫𝣫𝣅񃈁𝣹𝣐񈟇𝤘𝣎񆖣𝤩𝣎,train
ss463bf26ae95ad2ce98c1af8d9126d061.pose,ssr,0,2600,𝠃𝥑𝤡񎣡𝣱𝣱񁵃𝤒𝤇񎷄𝤛𝣲񎲥𝤱𝤓񇆡𝤶𝣼񆖡𝤷𝣬,train
ss463efa8456cfa0bc877d2e97fdae4f49.pose,ssr,0,3459,𝠃𝤬𝤷񉌕𝣮𝤌񉌍𝤖𝣻񋻡𝤁𝤱񀕃𝤎𝣦񀕋𝣥𝣲񎣡𝣱𝣖񆇡𝤐𝣲񆇡𝤒𝤓񆇡𝣵𝤀񆇡𝣵𝤣,train
ss4641282699555a1de80084e8f0b2e876.pose,ssr,0,2720,𝠀񅯱񈟅񍘡𝠃𝥐𝤞񍘡𝣴𝣴񅯱𝤡𝤅񈠥𝤵𝤌,train
ss464343ed6e05feaddc90a254a538b4e3.pose,ssr,0,2840,𝠃𝤽𝤘񌀈𝣴𝣵񁫂𝤎𝣪񇑂𝤟𝣯񆙡𝤮𝤊,train
ss465747cad2706effb503a73057be364d.pose,ssr,0,2042,𝠃𝥉𝤫񎣡𝣱𝤃񁲰𝣅𝣡񁲨𝤯𝣢񇅁𝤟𝣵񇅑𝣝𝣵񁲅𝤟𝤌񁲍𝣙𝤊,train
ss467784a1ac8eaecf81137ee4799614bb.pose,ssr,0,2500,𝠃𝤔𝤡񆅳𝣸𝤒񈙁𝣹𝣬񈙁𝤄𝣭,train
ss46797867cf3e5c5412461189a84f074e.pose,ssr,0,2334,𝠃𝤛𝤜񂈓𝣱𝤃񂇻𝤀𝤐񆿅𝣿𝣰񆇡𝤏𝤃,train
ss46847dfe02ccfb5cf51f2e64e670f713.pose,ssr,0,3125,𝠃𝤬𝤝񌁦𝣴𝣯񂋲𝤕𝣶񆉁𝤑𝣧,train
ss468a42de5c1741b3c02dc2479042b20a.pose,ssr,0,3640,𝠃𝤚𝤙񂌚𝣲𝣺񀥒𝣻𝣽񆡁𝤌𝣳񆇡𝣾𝤎,train
ss468ada1ebc45ce468ac458df23a88d61.pose,ssr,0,2500,𝠃𝤢𝤠񂌚𝣪𝤉񁹒𝣪𝣬񋟷𝤉𝣳,train
ss4690b96cec44a512b6419e94c06e1065.pose,ssr,0,2960,𝠃𝤶𝤗񆱵𝣖𝣶񂣱𝤚𝤃񂣹𝣣𝤃񆱵𝤜𝣷,train
ss4696af3a7465e658d097fa7d06fd0ddc.pose,ssr,0,3000,𝠃𝤡𝤩񌀁𝣴𝣵񌀅𝣴𝣵񃰓𝤄𝤕񆿅𝣿𝣿񆇡𝤂𝣩񆇡𝤁𝤘,train
ss469df4d2ec3a983153fa89c1b2c76c73.pose,ssr,0,2584,𝠀񄧱񄧹񆇡񆇡񊩈񊩓񌀈񌀂𝠃𝤰𝤗񌀂𝣴𝣴񌀈𝣴𝣴񄧹𝣜𝣭񄧱𝤒𝣭񆇡𝣴𝣪񊩈𝤙𝣛񆇡𝤍𝣪񊩓𝣝𝣛,train
ss46b28c006a699a08c9d4dc7648282dd8.pose,ssr,0,2680,𝠃𝤟𝤣񂋹𝣭𝣩񀀒𝤊𝤅񆉁𝤃𝣺,train
ss46b5abfa5db7bc4036ac6abc02897aa3.pose,ssr,0,2680,𝠃𝤜𝤡񆅁𝣱𝤒񀭁𝣱𝣫񇰩𝤆𝤀,train
ss46bbad0b9d88874a6f3c62c678488137.pose,ssr,0,3125,𝠃𝥆𝤠񋸡𝤂𝤚񆄡𝤞𝣱񆄩𝣤𝤁񇑅𝤟𝤇񇑑𝣆𝣬,train
ss46bf69a90fd31d25576c36f04897a758.pose,ssr,0,2680,𝠃𝤭𝤤񎣡𝣱𝣨񃀃𝤑𝣰񃀋𝣯𝣰񇀥𝤓𝤆񇀵𝣬𝤄񆙡𝤠𝤆񆙡𝣠𝤅,train
ss46c9f16acdaa8455934f90e460b7871d.pose,ssr,0,2480,𝠃𝤪𝤡񍉡𝣴𝣵񀧑𝤇𝤃񇞥𝤕𝣴񆇡𝤀𝤁,train
ss46d306a9bdbcea91696cd92d1b2fde03.pose,ssr,0,3080,𝠃𝤰𝤐񂤩𝣵𝣼񂤡𝤊𝣼񈗣𝤡𝤁񈗷𝣝𝤀,train
