pose,videoLanguage,start,end,text,split
ssda6eba50f8d41dfdfcee498fceae56af.pose,ssr,708,1666,𝠃𝤪𝤱񎟁𝣴𝣯񁸒𝤎𝤋񁸚𝣢𝤋񆉁𝤉𝤦񆉁𝣫𝤦,train
ssda82b249c89386f81c1c1ea0b343bc16.pose,ssr,680,1480,𝠀񋿁񁲑񋠥񆅣񆇡񌀅񂇓񆉁񌀅𝠃𝥋𝥭񋠥𝤼𝢫񁲑𝤢𝢩񌀅𝣵𝣭񌀅𝣵𝤽񋿁𝣮𝢬񆅣𝣿𝤐񆇡𝤕𝤋񆉁𝤚𝥙񂇓𝣹𝥡,train
ssda985da82f8dba140eec236840e86de7.pose,ssr,600,3040,𝠃𝤬𝥞񀨒𝤑𝣗񀨚𝣡𝣘񈙁𝤙𝢯񈙑𝣪𝢮񊣁𝣸𝤘񂌱𝤁𝥃,train
ssdae03d24bb5001630d6e204550dbbd52.pose,ssr,480,2120,𝠀񁲁񆄻񉐪񆙡𝠃𝤫𝤯񆄻𝤌𝤟񎷑𝤑𝣺񆙡𝤞𝤡񁲁𝤇𝣜񎵧𝣤𝤦񉐪𝣡𝣱,train
ssdaef75ab766610da59ce2be604d2f7af.pose,ssr,291,1541,𝠃𝤙𝤩񂇛𝣳𝤇񂇑𝣽𝤎񈁁𝣻𝣤񆕁𝤍𝣿,train
ssdaeff07e72da4cb21a3796acc984198f.pose,ssr,833,1291,𝠃𝤣𝤖񀘋𝣨𝤇񀘃𝤈𝤇񆉁𝣺𝣶,train
ssdaf7db040f87c2171626833a175de861.pose,ssr,480,2000,𝠃𝤦𝥨񁸡𝤌𝤵񁸩𝣧𝤛񇀡𝤒𝤎񇀱𝣬𝣵񇀡𝤕𝣤񇀱𝣯𝣏񋻡𝣸𝥢񇀡𝤖𝢹񇀱𝣮𝢥,train
ssdb11ef6b29fe9f70cc6b5ab0f8dfb4cc.pose,ssr,960,1920,𝠃𝤣𝥌񂌻𝣺𝣱񂌳𝣹𝣟񉘃𝣺𝣁񆕁𝤗𝣠񃨓𝣿𝤜񆇡𝣴𝤰񂌻𝤁𝤹񆞁𝣩𝣵,train
ssdb124d737550c64b06266b3ffd29f9ca.pose,ssr,375,1958,𝠃𝥈𝤩񁳙𝣅𝤉񁳑𝤰𝤊񆸁𝣡𝤉񈚸𝣑𝣣񆸁𝤊𝤉񈚢𝤚𝣣,train
ssdb1b96cf4668266c3605d5c6e5abe090.pose,ssr,375,1916,𝠀񄶒񋠣𝠃𝤡𝤕񄶒𝤊𝣷񋠣𝣫𝤆,train
ssdb25ff87dc00ec12c359be9f2690ee5f.pose,ssr,375,1916,𝠃𝥅𝤞񂌁𝤜𝣯񌀁𝣴𝣴񆐡𝤒𝣪񇅁𝤡𝤌񉹁𝤴𝣾,train
ssdb529603b40257ecf3a85f73db4ca808.pose,ssr,1040,3280,𝠃𝤲𝥐񁾒𝣹𝣑񁾠𝣨𝣡񋁐𝣰𝢽񋁠𝣚𝣎񋦢𝤐𝣣񋦱𝣼𝣴񁽛𝣻𝥁񁽳𝣻𝤩񇆥𝤙𝤫,train
ssdb673e3622cc3cc21b89cbc441b1720b.pose,ssr,440,2120,𝠃𝤤𝤨񋡢𝣨𝤏񋠤𝤋𝣽񅰂𝤈𝣤񅰊𝣩𝣹,train
ssdb6a1d704f80983474573d95181e8e40.pose,ssr,440,1360,𝠃𝤛𝥖񎣡𝣱𝢷񂣣𝣽𝣃񆖡𝣞𝣙񇆥𝣻𝣙񅠑𝣿𝥁񅠁𝣸𝤌񊲁𝤁𝤣,train
ssdb6ad6db07d7d5e8684f9e6070bbed90.pose,ssr,583,1833,𝠃𝤪𝤻񂌩𝣳𝣟񂌡𝤇𝣟񆇡𝤃𝣒񋁝𝣣𝣻񋁅𝤌𝣻񅳩𝣲𝤜񅳡𝤇𝤜񆇡𝤃𝤰񈗣𝤛𝤝񈗷𝣣𝤝,train
ssdb9fea7088575c6788180cd8c5f18a83.pose,ssr,760,2480,𝠃𝤝𝤰񂌚𝣶𝣠񆇡𝣾𝤓񀠲𝤂𝣧񆇡𝤓𝣜񃧹𝣯𝤜񃤢𝤉𝤔,train
ssdba44999b94228114c2bd92833960242.pose,ssr,520,1440,𝠃𝥕𝤬񋾡𝣴𝣵񈠵𝢹𝤑񁲊𝣙𝤑񈠥𝤺𝤐񁲂𝤜𝤎,train
ssdba7816092826dbf98e76a4cd785bb0d.pose,ssr,541,750,𝠀񂤓񊪢񌀅𝠃𝤴𝤗񌀅𝣴𝣴񂤓𝤠𝣑񊪢𝤛𝣩,train
ssdbacc386a8750ab558db85c6e7802b74.pose,ssr,640,1920,𝠃𝤹𝤲񋠳𝣔𝣚񋠧𝤙𝣛񎵡𝤦𝤊񎵡𝣤𝤉񅟑𝤗𝣵񅟙𝣝𝣴,train
ssdbbe9bd30c83398869a52b190358a433.pose,ssr,1000,1166,𝠃𝤝𝤪񁠡𝣯𝣣񁠁𝣱𝤌񋎢𝤈𝤁,train
ssdbd756d528c310af4c1ba58a1d76352a.pose,ssr,520,1840,𝠃𝤰𝤢񎣡𝣱𝣫񎱂𝣯𝣭񎱊𝤏𝣬񈟃𝤢𝤇񈟗𝣝𝤅,train
ssdbdd2e97f115a35bd05a0a84a96c6bba.pose,ssr,720,2400,𝠃𝤟𝤜񅮙𝤂𝣼񅮑𝣭𝤂񆹅𝤓𝣰񆹅𝣭𝣶񆇡𝤅𝤑,train
ssdbfbe709bc8edd67b2306e02948c5b51.pose,ssr,458,750,𝠃𝤯𝤞񎣡𝣱𝣯񈗷𝣢𝤀񆇡𝤃𝤓񈗣𝤠𝤁񅯣𝤋𝣷񅯫𝣶𝣸,train
ssdc162851c5616a86b1db1a8d08f61190.pose,ssr,416,1916,𝠃𝤡𝤱񅢳𝣬𝣛񅢻𝣰𝤅񆱵𝤅𝣪񆱵𝤇𝤛񆉁𝤆𝣳񆉁𝤈𝤦,train
ssdc19d84dfdf41ef9c72ba789e6cb7d45.pose,ssr,416,1291,𝠃𝥉𝤖񉳉𝤟𝣶񉳑𝣘𝣷񆇡𝤃𝣻񆅱𝤉𝤇񆅑𝤺𝤆񆅹𝣷𝤆񆅙𝣄𝤆,train
ssdc40b04777adbe29e44048cf0c216b92.pose,ssr,520,1480,𝠃𝤭𝤩񀥒𝤎𝤕񀥚𝣟𝤕񈚡𝤐𝣣񈚱𝣱𝣣񆢡𝤜𝤈񆢡𝤜𝣾񆢡𝤜𝣴񆢡𝣬𝤅񆢡𝣭𝣻񆢡𝣮𝣰,train
ssdc4aad19c799e851d657eb109f30b462.pose,ssr,291,1875,𝠃𝤟𝤝񂣉𝣭𝣯񃁑𝤁𝣸񇆥𝤅𝤏,train
ssdc658c0b489379a630e513bae9e5c910.pose,ssr,583,2125,𝠃𝥓𝤝񋾡𝤟𝣺񅣹𝤎𝣿񋾡𝣊𝣯񆡁𝣪𝣫񅣱𝤹𝣾񅣹𝢸𝣶񅣱𝣥𝣶񆡁𝤽𝣲,train
ssdc7a3311b00264d5c2c577dd86fe3ba8.pose,ssr,333,1750,𝠃𝥐𝤔񅯣𝤔𝣸񅯫𝣩𝣸񇑅𝤩𝤃񇑑𝢼𝤃,train
ssdc7e9893bb3bbeffe8198e24cf13cb76.pose,ssr,880,2440,𝠃𝤠𝤢񂋹𝣬𝣶񂣱𝣿𝣪񆇡𝤄𝤀񆇡𝤄𝤋񆇡𝤄𝤗񇀥𝤐𝣽,train
ssdc81abe93f3028a8ae5eab8bddb0e53c.pose,ssr,208,1708,𝠃𝤵𝥅񍘡𝣴𝣵񀟣𝤓𝤑񋙂𝤘𝤣,train
ssdc90e2864d48f05d773f935bc8a6051e.pose,ssr,640,1040,𝠃𝤫𝥑񀀢𝤅𝢼񀀪𝣤𝢼񉐭𝤖𝣕񉐵𝣢𝣕񆄪𝣹𝤙񆄢𝤄𝤥񇀦𝤓𝤹,train
ssdc9d63a0c1327887e929dda638b04557.pose,ssr,333,1333,𝠃𝤙𝤪񂌚𝣴𝤀񂌡𝤄𝤏񈚡𝣻𝣢񆙡𝤌𝤂,train
ssdca1d4992da630e89a296179bc13dc6e.pose,ssr,400,2280,𝠃𝤾𝥉񂌪𝣡𝤛񀠲𝣰𝤤񋦥𝤇𝤷񆕁𝤞𝤹񆄲𝤚𝣃񆄺𝣞𝣃񇅅𝤭𝣘񇅕𝣏𝣚񋵡𝤯𝣮񋵡𝣑𝣰,train
ssdca7528b4f26babf69219d30659d7345.pose,ssr,520,1720,𝠃𝥅𝤷񅟑𝤍𝣕񅟙𝣬𝣨񇅱𝤕𝣳񇈅𝤬𝤞񇀥𝤗𝣻񇀵𝣫𝤁񇅅𝤗𝤝񇅕𝣫𝤤񇀵𝣉𝤁񇅕𝣇𝤥,train
ssdcaa1d23ac4ec7276ed4b4dc3edddc0f.pose,ssr,541,1666,𝠃𝤘𝤦񂇙𝣵𝣧񀤑𝤉𝣨񋜵𝤆𝤆,train
ssdce1d0bb4e0ff2be1f433c2da2293486.pose,ssr,1720,2120,𝠃𝤛𝤛񎣡𝣱𝣹񆅓𝣛𝣱񆉁𝣝𝤃񆇡𝣟𝤐,train
ssdce25c9ef9d8b554bb304c72d3ce43bf.pose,ssr,458,1583,𝠀񅯣񅯫񇑅񆙡񇑕񆙡𝠃𝤵𝤧񎣡𝣱𝣦񅯣𝤊𝣹񅯫𝣮𝣹񇑅𝤎𝤖񇑕𝣓𝤖񆙡𝤞𝤅񆙡𝣞𝤄,train
ssdce9159c5b2bac6a4ec23d9e5fe77586.pose,ssr,640,2000,𝠃𝤵𝤣񀀒𝤉𝣩񀀚𝣲𝣪񇀸𝣗𝤉񇀢𝤝𝤋,train
ssdcf6b50b2b8c36566220e98bd2b57afa.pose,ssr,333,1416,𝠃𝥇𝤧񄶑𝤍𝤉񄶙𝣫𝤉񄶁𝤱𝣤񄶉𝣅𝣦񉌊𝤖𝣯񉌒𝣡𝣰,train
ssdcfeb6241ac423aa418b547831b390b0.pose,ssr,708,1208,𝠃𝤿𝤧񎣡𝣱𝣦񅯱𝤒𝣭񅯱𝣧𝣭񉍦𝤎𝤀񉍾𝣠𝤀񅰱𝤧𝤖񅰹𝣌𝤘񆙡𝤤𝣼񆙡𝣚𝣼,train
ssdd02c3b4be85b1f5e3f6d23f7d69e1b5.pose,ssr,800,2040,𝠃𝤨𝤝񀀙𝣧𝣿񅩱𝣪𝣿񆇡𝣥𝣰񈟇𝤌𝣹񆳅𝤞𝣽񆳅𝤝𝤉,train
ssdd095b6808d45a4f4e015395fe2c7b45.pose,ssr,625,2291,𝠃𝤺𝤗񌀂𝣴𝣴񌀈𝣴𝣴񁲡𝤕𝣧񁲩𝣠𝣨񆿈𝤭𝣨񆇡𝣷𝣪񆇡𝤍𝣩񆿒𝣒𝣩,train
ssdd2638278484da5a6a8bfdeb33c5d5ce.pose,ssr,375,1208,𝠃𝤚𝤕񄻡𝣲𝣷񈗧𝤋𝤇,train
ssdd275af131f1601d12e6effb89699150.pose,ssr,625,2333,𝠃𝤸𝥗񆱱𝢿𝣥񅮡𝣜𝣧񍘡𝣴𝣎񌀇𝣴𝤛񃧂𝤗𝤠񈟅𝤝𝤹񆖡𝤛𝥋,train
ssdd4ca1870fc9d69a9eef9bc0007876fe.pose,ssr,958,2166,𝠃𝤵𝤥񁫩𝣢𝤏񁫩𝣫𝤉񉖫𝣷𝣨񁫡𝤧𝤋񆇡𝣗𝤐,train
ssdd635bab2553da84778c966399e55602.pose,ssr,760,1960,𝠃𝤫𝤠񋾡𝣴𝣴񃧂𝤏𝣤񃧊𝣙𝤊񃧢𝤔𝢣񃧪𝣚𝣇񉄡𝤒𝣆񉄹𝣛𝣨񋸡𝣸𝣍,train
ssdd7660859c52802b7679e9db621af593.pose,ssr,750,1458,𝠃𝤲𝤷񁁑𝣿𝣪񁁙𝣨𝣖񁟑𝤀𝤝񁟙𝣫𝤖񈙅𝤘𝣴񈙕𝣢𝣳񋵡𝤜𝤬񋵡𝣣𝤭񋲡𝤦𝣺񋲡𝣚𝣹񆇡𝣾𝤬,train
ssdd887446c694833f130b0002fb932ab4.pose,ssr,520,1680,𝠃𝤭𝤠񆅱𝤑𝤑񆅱𝣯𝤐񁳑𝤌𝣬񁳙𝣪𝣬񆿅𝤠𝤆񆿕𝣠𝤈,train
ssdd90e34a8f9180fcbf2b31d9e41dcd86.pose,ssr,625,1541,𝠀񂻡񆇡񍉡񈙁񆱥񃇡񌒁𝠃𝤲𝤘񃇡𝤙𝣐񂻡𝤛𝣿񍉡𝣴𝣵񆇡𝤁𝤂񈙁𝤕𝣛񆱥𝤊𝣩,train
ssdd9569922d664badd04e601ab0a87ba7.pose,ssr,560,2440,𝠃𝤩𝤛񁟑𝤌𝤌񁟙𝣣𝤋񇆥𝤌𝣳񇆵𝣥𝣲񆳕𝤎𝤂񆳕𝣧𝤂,train
ssdda188a696a5f9f8d6263d2467c5fec0.pose,ssr,500,1458,𝠃𝤻𝤡񁸁𝤛𝣫񁸉𝣝𝣬񈩡𝤓𝤒񈩵𝣒𝤒,test
ssddad9ff9c042d16907e74e0135fbbc6e.pose,ssr,500,2250,𝠃𝤾𝤢񅋙𝣥𝤃񅋑𝤍𝤃񎣡𝣱𝣫񋻡𝣺𝣸񋟅𝤯𝤆񋠁𝣍𝤉,train
ssddc5af1a81a7503576062946629a9bd1.pose,ssr,560,2440,𝠃𝤦𝤠񅣹𝣧𝣷񀀒𝤑𝤂񇞫𝣷𝣲񆇡𝣸𝣬񆇡𝣬𝤎,train
ssddcda0a8fc7d18c123a0be419e4928cb.pose,ssr,520,1560,𝠃𝥒𝥡񅤨𝤋𝣊񅤪𝣶𝢶񈗦𝤢𝣥񈗲𝣩𝢫񆄱𝤘𝥒񆄹𝣤𝥒񎣡𝣱𝤕񎴃𝤘𝤖񎴊𝤟𝤴񎴂𝣣𝤲񎴋𝣢𝤔񇎁𝤭𝥆񇎑𝢼𝥂,train
ssddd5f566f6f68fb6dd45b968e0b92bd4.pose,ssr,583,1958,𝠃𝥘𝤦񄵑𝣎𝣧񈘇𝣠𝤘񆏁𝣃𝤉񄶉𝢵𝣧񄵙𝣯𝣧񄶁𝤈𝣧񆏁𝤹𝤉񆏁𝣾𝤉񄶉𝤩𝣧񈘇𝤝𝤗񄵑𝥂𝣦,train
ssde00914eb54a23b7f42473289c007a70.pose,ssr,583,1958,𝠃𝤘𝤶񂇙𝣳𝣨񂈁𝤄𝣕񂈑𝤇𝤛񇳭𝤀𝣳,train
ssde1820244fc6232f4132e55f59c01759.pose,ssr,583,1250,𝠃𝤺𝤟񍡡𝣴𝣵񂽑𝤋𝤄񉌌𝤦𝤋,train
ssde1881c0dfc563c06a9c0993d6f8eb0e.pose,ssr,541,1250,𝠃𝤞𝤢񀦡𝤍𝣩񀦱𝣮𝤈񋣣𝤆𝤆,train
ssde224cf658f342d3cf534c443df1e39e.pose,ssr,1960,2640,𝠃𝤬𝥕񀀡𝣡𝣻񀉡𝣸𝤻񉮭𝣷𝤓񀀱𝣤𝢷񆤁𝣸𝢸񉮭𝤈𝤒񉮭𝤙𝤑,train
ssde22b14ec77ede659c5f7259013c8e16.pose,ssr,458,1291,𝠃𝥁𝤮񂋵𝣥𝤉񂋽𝤒𝤉񎣡𝣲𝣞񎣡𝣱𝤪񊻂𝤦𝤖񊻑𝣇𝤕񆕁𝤛𝤠񆕁𝣣𝤡񂌡𝤮𝣸񂌩𝣍𝣹,train
ssde2ac93da67e2034b6e55ebd43278070.pose,ssr,208,1541,𝠃𝤫𝤪񄶉𝣡𝣬񄶁𝣵𝣣񁳑𝤉𝤋񇞥𝤆𝣬񆇡𝣵𝤇񆱡𝤟𝣵,train
ssde44ef654438c99bbd0860094cb5dfcc.pose,ssr,640,2480,𝠃𝤺𝤘񌀂𝣴𝣵񌀈𝣴𝣵񀧡𝣪𝣗񆇡𝣩𝣶񆇡𝤘𝣶񈗧𝣿𝣦񂤱𝤊𝢉񂤹𝣴𝢉񋁋𝤣𝢜񋁓𝣖𝢞,train
ssde72c73f0a3bfd37591e8fc31d9cb72a.pose,ssr,440,1680,𝠃𝤓𝤱񈗥𝤄𝣴񀭂𝣺𝤓񆇡𝤆𝤉񀽡𝣻𝣜,train
ssde871b5bf77b8a42424aac5ec640fe2c.pose,ssr,560,1920,𝠃𝤱𝤦񂌣𝣷𝣦񂌡𝤞𝣽񂌫𝣸𝤓񂌩𝣛𝣽񈗦𝤎𝣻񈗲𝣰𝤉,train
ssdeb663d2539c7a1ed598ace6ecfcd27c.pose,ssr,720,2200,𝠃𝤝𝤜񂌉𝣯𝤁񆿅𝤃𝤃񆇡𝤓𝣳񆇡𝤓𝣾񆇡𝤓𝤉񀁓𝣳𝣰,train
ssdec0cf4defc8be8575a7db3917884a09.pose,ssr,500,1916,𝠃𝥖𝤣񅋁𝤝𝣩񅋉𝣗𝣩񇒡𝤯𝤇񇒱𝢶𝤈񋻡𝣸𝤝,train
ssdecbac5d0e27366aac151d352fc507c1.pose,ssr,1040,2280,𝠃𝤲𝥐񍘡𝣴𝣵񂽙𝤃𝤘񃀁𝤔𝤓񆳕𝤛𝤋񆇡𝤘𝤘񈪇𝣾𝤩,train
ssdef0fdc9af1e1977b266bb4750f87435.pose,ssr,750,1125,𝠃𝤯𝥗񈗲𝣦𝣯񈗦𝤚𝢼񂋱𝤜𝣎񂋹𝣞𝣏񂋻𝣹𝣭񂋳𝣸𝢶񃈁𝣽𝥈񃀡𝣼𝤠񈟁𝣾𝤵,train
ssdef7284a03dc5c68d006b8212110519c.pose,ssr,416,583,𝠃𝥐𝤝񆅢𝤦𝣯񎣡𝣱𝤙񎣡𝣱𝣲񇆥𝤷𝣿,train
ssdf02e3fda1b921ef17dc32e3a6e9e7b6.pose,ssr,541,1375,𝠀񃧑񃧙񋓵񋓵𝠃𝤭𝤤񃧑𝤑𝣨񃧙𝣠𝣨񋓵𝤙𝤄񋓵𝣣𝤃,train
ssdf148bff1009088389cc309920f3b3ce.pose,ssr,440,1800,𝠃𝤸𝤒񅟒𝣳𝣽񅟚𝣕𝣽񊦁𝤐𝣹,train
ssdf31ebf5a87702955c5233230e7c93d2.pose,ssr,440,1920,𝠃𝤪𝤫񎵧𝣣𝤚񂈛𝤋𝤔񄾡𝤍𝣡񇡪𝣷𝣺񆇡𝣶𝤠,train
ssdf5e85f3f67cbd79cba813c223da5ad4.pose,ssr,583,1750,𝠃𝤢𝤪񂾉𝣮𝤛񄿒𝤉𝤇񆘑𝣫𝣵񇆥𝣱𝣡,train
ssdf7e2d9306242b3deef8dc7676eab8b8.pose,ssr,583,1750,𝠃𝤮𝤜񅰃𝣻𝣯񅯫𝤁𝤄񋡗𝤎𝣱񋠳𝣞𝤌,train
ssdf872362a3dc9de4db6756ce1a0731ea.pose,ssr,541,2041,𝠃𝥐𝤔񇑑𝢽𝣿񇑅𝤩𝣾񂌑𝤒𝣺񂌙𝣩𝣹,train
ssdfaf69b50b5f7bd97948c1e0ec47dcc3.pose,ssr,480,2400,𝠃𝤮𝤺񁲡𝤓𝤛񁲩𝣭𝤋񊣁𝤍𝣝񊣑𝣟𝣒,train
ssdfb25dbe5de8d9212380c9b961894bd9.pose,ssr,560,1840,𝠃𝤞𝤠񀕄𝣤𝣻񎣡𝣱𝣬񈠥𝤃𝤄񆉁𝣩𝤕,train
ssdfb2bccf111c8224042710dfc56610d8.pose,ssr,458,1625,𝠃𝤒𝤰񆅁𝣿𝣜񈁅𝣿𝣰񁳑𝣺𝤑,train
ssdfbdfb5f9b1e150af79e45d87cc0da39.pose,ssr,560,1880,𝠃𝥖𝤞񄵑𝤆𝣯񄶉𝣲𝣮񆊡𝣽𝤏񈙃𝤚𝣾񈙗𝣖𝣽񄸑𝤿𝣮񄹉𝢷𝣯,train
ssdfc3bc7cbab275f0cb74726e88a40823.pose,ssr,1583,2125,𝠀񁦑񆄹񆙡񋣣𝠃𝤚𝤠񆄹𝣶𝣾񁦑𝤄𝣫񋣣𝤁𝤏񆙡𝣳𝣫,train
ssdfd732a99abe1791a50711bc39853348.pose,ssr,458,1791,𝠃𝤒𝤞񅠁𝣺𝣭񋥉𝣽𝤇,train
sse01f8b705b25071860417d250c77aed7.pose,ssr,480,1480,𝠃𝤫𝥫񌏁𝣴𝣵񁲱𝤓𝤟񁲹𝣜𝤠񈩣𝤔𝥂񈩷𝣜𝥃,train
sse02f40abc3b96a915960bc4c95e62e84.pose,ssr,1083,1708,𝠃𝤕𝤬񁦊𝣷𝣡񁧒𝣸𝣣񋏆𝣾𝤔񆙡𝣾𝤀,train
sse03cf4951bfb05cb63ab98d652c77dee.pose,ssr,583,2041,𝠃𝤶𝤸񆅱𝤉𝤛񆅹𝣳𝤛񆇡𝤁𝤭񁳑𝤞𝣕񁳙𝣗𝣔񈙒𝣤𝣽񈙈𝤒𝣽,train
sse03f2f1520cb50c75eaac268dfe393c9.pose,ssr,750,2166,𝠀񀀡񀀩񇦃񇦛񀁑񀁙񆇡񀁓񆕁񈙇񌀁𝠃𝥂𝤘񀀡𝤆𝡩񀀩𝣴𝡩񇦃𝤆𝢉񇦛𝣟𝢈񀁑𝤄𝢢񀁙𝣲𝢢񆇡𝣿𝣃񌀁𝣴𝣵񀁓𝤝𝣴񆕁𝤕𝣦񈙇𝤤𝣣,train
sse0455feff0ac7600c71f69d1d5a04add.pose,ssr,720,2120,𝠃𝤟𝤜񂋫𝣭𝤉񄸑𝣵𝣰񆞁𝤌𝤉񆉁𝤉𝤑,train
sse061faae0abd32ba6ae80bb1dbf8157b.pose,ssr,208,2333,𝠃𝤺𝤖񃈁𝣻𝣷񃈉𝣓𝣷񈚧𝤐𝤆񈚷𝣖𝤆,train
sse0846e983efaa715911f733f2c15dc3c.pose,ssr,583,1416,𝠃𝤧𝤣񀥊𝣥𝤁񀥂𝣻𝣪񆕁𝤛𝤑񆕁𝤛𝤄񇀥𝣼𝤄񇀥𝤊𝤅,train
sse0a04d9d138644ca3de26049fa3fe46e.pose,ssr,800,1920,𝠃𝤶𝤟񁶚𝣬𝣭񁶒𝤊𝣭񊩇𝤛𝤍񊩔𝣗𝤎,train
sse0b8df7c6c138e7c473af57fb8ecf555.pose,ssr,2041,2541,𝠀񅥑񅥙񆇡񆇡񇀨񆱥𝠃𝤳𝤦񅥑𝣵𝤃񅥙𝣚𝤃񆇡𝣰𝣶񆱥𝤧𝣧񆇡𝣰𝤛񉍨𝤖𝣶,train
sse0c245253aabfc7df9e74b9ca64f84f6.pose,ssr,791,1208,𝠃𝤭𝤡񈙇𝣷𝤃񁦉𝣢𝣵񎵧𝣫𝣿񂇛𝤒𝣺񆙡𝤂𝤓񆹡𝣟𝣫,train
sse0c35943599b70e2f4dc3cef7864b715.pose,ssr,760,1880,𝠀񀁒񂌚񆙡񅯫񅯣񉳍񉳕񋵡񅰁񅰉𝠃𝥅𝥔񂌚𝣮𝣇񀁒𝣾𝣎񆙡𝣽𝢸񅯫𝣇𝤚񅯣𝤳𝤛񅰁𝤏𝤾񅰉𝣤𝤾񋵡𝤁𝤽񉳍𝤮𝤷񉳕𝣆𝤸,train
sse0d80f0bd0591246962e2ff22868d9c4.pose,ssr,400,2160,𝠃𝤶𝥦񂇃𝣼𝢹񂇋𝣵𝣐񎴇𝣖𝣕񎴇𝤖𝢼񋢵𝣥𝢧񋢙𝤓𝣆񁳑𝤈𝤘񁳙𝣩𝤥񈁅𝤔𝥀񈁕𝣥𝥈񆹱𝤈𝤉񆹱𝣚𝤘,train
sse0dfff85b508658b933a97edc2fe5b1c.pose,ssr,560,2200,𝠃𝥃𝥟񀕱𝤴𝤈񀕹𝣉𝤇񈚨𝤛𝤫񈚲𝣙𝤫񀕲𝤇𝥁񀕺𝣵𝤾񆇡𝤅𝤰񂌚𝣼𝣡񃇲𝤀𝣍񈟈𝣳𝢻񆕁𝤈𝢹񆕁𝣾𝢮,train
sse0fd7d9d2308e3af16c25cfccebe97de.pose,ssr,840,1760,𝠃𝥔𝤩񍘡𝣴𝣴񆅁𝥅𝣼񆅉𝢷𝣾񅊃𝤊𝤑񅊋𝣠𝤑񊩈𝤪𝤇񊩓𝣊𝤇,train
sse104a8c05d7fd43f12ee13b4f687dd32.pose,ssr,583,1375,𝠀񂐑񉍣񆄱񌀁𝠃𝤧𝤷񌀁𝣴𝣴񂐑𝤒𝤜񆄱𝣣𝤧񉍣𝣶𝤜,train
sse10692d6640a5869a2bf51961c06e28f.pose,ssr,440,480,𝠃𝤬𝤛񆤁𝣪𝣱񅊂𝤕𝣼񆤁𝤒𝣱񅊊𝣠𝣽,train
sse13226ae5a4281b204a0a9bebbce5933.pose,ssr,2080,2720,𝠃𝤯𝦃񌿁𝣵𝢻񄸡𝤈𝣬񄸩𝣭𝣬񆇡𝤂𝤋񉌌𝤛𝤀񉌔𝣜𝤂񍘡𝣴𝤮񀏂𝤍𝥂񁲂𝤅𝥨񆿅𝤑𝥚񆇡𝤈𝥄,train
sse1802451b4bd87b6dfc8fb3e20c4ee9c.pose,ssr,541,2125,𝠃𝤛𝤟񎣡𝣱𝣰񎵫𝣟𝣱񀁓𝣫𝣭񀁃𝣟𝤐񆇡𝣠𝣴񆇡𝣒𝤍񉌄𝣉𝣷,train
sse189c35a7b4ea9a751c3caa31fa9d69c.pose,ssr,560,1520,𝠃𝤠𝤳񄶁𝤁𝤉񄶉𝣫𝤉񆇡𝣽𝤨񊒡𝤀𝣰񊒨𝤇𝣙,train
sse1abbdb1e9cec40f62c04df79fa49a2c.pose,ssr,708,1958,𝠃𝤦𝤭񀨒𝤋𝤒񀨚𝣦𝤓񋋧𝤏𝣡񋋷𝣳𝣠,train
sse207787f3bac55997be4b59b14ada087.pose,ssr,520,1920,𝠃𝤰𝤞񇈕𝣝𝤌񅠉𝣡𝣯񇈅𝤗𝤌񅠁𝤕𝣯,train
sse23084a229d5232cc81c37fda081fdf8.pose,ssr,560,1240,𝠃𝥓𝤛񎣡𝣱𝣲񆅡𝤮𝣿񋢽𝥂𝣳,train
sse234446e0055ae254adfae46bc4cedc3.pose,ssr,400,2160,𝠃𝤬𝥶񆅲𝤑𝥊񆅺𝣢𝥋񆿅𝤐𝥧񆿕𝣜𝥧񆿕𝣫𝥧񆿅𝤟𝥧񍉡𝣴𝣵񀀂𝤆𝤈񆇡𝣹𝤄,train
sse24e2cbe44f8a5db44d6e4d60747fb85.pose,ssr,640,1320,𝠃𝤒𝤩񅟑𝣻𝣤񈁅𝣿𝣿񋵡𝣽𝤤,train
sse257e3bd1aa9e176dbaa67db39d146df.pose,ssr,1083,1291,𝠃𝤭𝤭񀁚𝣟𝤆񀁁𝣺𝤏񆿕𝣦𝤝񆕁𝣳𝣹񀀱𝤞𝣠񉍪𝤁𝣯,train
sse26f274f9e16b6cf6ba6c3fb786ecd4b.pose,ssr,625,1291,𝠃𝤫𝤧񎴌𝣤𝤉񆅲𝣺𝣤񆉁𝤕𝣬񆞅𝣿𝤓񇈁𝣡𝣮񎴄𝤊𝣳񂌺𝣾𝣶,train
sse287aea75ee58f4f853e493a0b20719b.pose,ssr,920,960,𝠃𝤒𝥕񅢧𝣿𝢸񇀥𝣾𝣖񀤡𝣺𝤝񈢃𝤀𝤺,train
sse2886ba53e0224028c60a30efe53146b.pose,ssr,791,1916,𝠀񀳲񋟳𝠃𝤕𝤜񀳲𝣸𝣰񋟳𝣸𝤍,train
sse2a2f2a0efc0755afd5a4c51f2731a67.pose,ssr,480,1960,𝠃𝤠𝤧񎴉𝣹𝤇񆕁𝤂𝣥񇆥𝤃𝤊񂌩𝣭𝣭񁳃𝤁𝣱,train
sse2d8d6281d9a5a123a4bedb2ad0c644b.pose,ssr,1040,1160,𝠃𝤿𝥎񍘡𝣴𝣵񆄢𝣽𝤠񎴄𝤌𝤰񈩡𝤗𝤡,train
